Hidden Layers,Accuracy,Acc Lower CI,Acc Upper CI,F1,F1 Lower CI,F1 Upper CI
"(148, 24, 148, 49)",0.8407207207207206,0.7200921639427671,0.961349277498674,0.6107484948002189,0.30107887915110415,0.9204181104493336
"(148, 24, 148, 99)",0.821873873873874,0.7186347938288881,0.92511295391886,0.5710753726076306,0.2903967764422029,0.8517539687730584
"(148, 24, 148, 148)",0.8326846846846847,0.7334292711041723,0.9319400982651971,0.6024207828518173,0.3297888616408374,0.8750527040627972
"(148, 24, 148, 198)",0.8515315315315316,0.7268459607384505,0.9762171023246127,0.6403940886699507,0.30627390567610346,0.974514271663798
"(148, 24, 198)",0.8326846846846847,0.7252820839508303,0.9400872854185391,0.6245106470106471,0.3632003726640907,0.8858209213572035
"(148, 24, 198, 24)",0.8353873873873873,0.7269688862293242,0.9438058885454503,0.6299868374868375,0.3758911425679442,0.8840825324057308
"(148, 24, 198, 49)",0.838126126126126,0.7227578283337581,0.9534944239184939,0.623695602642971,0.33398086208209665,0.9134103432038453
"(148, 24, 198, 99)",0.8353153153153151,0.7067733889051994,0.9638572417254309,0.6067495228785551,0.2816542519793852,0.931844793777725
"(148, 24, 198, 148)",0.8381621621621621,0.7505310942551271,0.9257932300691971,0.6218058968058967,0.3754088060001425,0.8682029876116509
"(148, 24, 198, 198)",0.8353873873873875,0.7170679887841273,0.9537067859906477,0.6164002089864159,0.3304598774901204,0.9023405404827114
"(148, 49)",0.821873873873874,0.7213896438901798,0.9223581038575682,0.5794264069264068,0.31020005867422557,0.8486527551785881
"(148, 49, 24)",0.8326486486486486,0.7252368050678912,0.940060492229406,0.5974928050567649,0.28996845482210054,0.9050171552914293
"(148, 49, 24, 24)",0.8353873873873873,0.7244108197414199,0.9463639550333547,0.633229134405605,0.3697456147426919,0.8967126540685182
"(148, 49, 24, 49)",0.8219099099099101,0.7242911724801602,0.91952864733966,0.5819807583474816,0.31476161744454884,0.8491998992504144
"(148, 49, 24, 99)",0.8380900900900901,0.7202682053193441,0.955911974860836,0.6114162561576355,0.3317511246541986,0.8910813876610724
"(148, 49, 24, 148)",0.8300180180180179,0.7252771507409697,0.9347588852950661,0.61146556846354,0.3466994916532248,0.8762316452738553
"(148, 49, 24, 198)",0.8461621621621622,0.7110711516103082,0.9812531727140162,0.6343758860607647,0.28418339155946365,0.9845683805620657
"(148, 49, 49)",0.8245405405405405,0.6996741750131126,0.9494069060679684,0.5857950703792489,0.26668093458563985,0.9049092061728581
"(148, 49, 49, 24)",0.8272432432432432,0.7227017018075248,0.9317847846789615,0.593452380952381,0.33900668711750553,0.8478980747872564
"(148, 49, 49, 49)",0.8353873873873873,0.7407912165993179,0.9299835581754566,0.6171498468912262,0.3706969195941389,0.8636027741883134
"(148, 49, 49, 99)",0.8434594594594594,0.7335478038218687,0.9533711150970502,0.6442703533026114,0.37423764725475106,0.9143030593504717
"(148, 49, 49, 148)",0.8407567567567567,0.7310802362746162,0.9504332772388971,0.6246212121212121,0.3410734630785788,0.9081689611638455
"(148, 49, 49, 198)",0.8138018018018018,0.7235559751164609,0.9040476284871428,0.5557395644283122,0.31240830385899543,0.7990708249976289
"(148, 49, 99)",0.8434954954954955,0.736190480872385,0.950800510118606,0.6353610868933449,0.36722133544452606,0.9035008383421638
"(148, 49, 99, 24)",0.8353873873873875,0.7364415623746858,0.9343332124000892,0.6116666666666666,0.3671353371583373,0.8561979961749959
"(148, 49, 99, 49)",0.829981981981982,0.7292968846145934,0.9306670793493707,0.6020098039215687,0.34423289448170225,0.8597867133614351
"(148, 49, 99, 99)",0.8353513513513512,0.717020400684351,0.9536823020183514,0.6248484848484848,0.3436346457732721,0.9060623239236975
"(148, 49, 99, 148)",0.8245765765765765,0.7289849652247895,0.9201681879283634,0.591460709369497,0.33253213792900116,0.8503892808099929
"(148, 49, 99, 198)",0.8353873873873873,0.7485233119881295,0.922251462786645,0.6166959921798632,0.396554165867401,0.8368378184923253
"(148, 49, 148)",0.8353873873873873,0.7438056842221451,0.9269690905526294,0.6106727076484323,0.35681453824196957,0.864530877054895
"(148, 49, 148, 24)",0.8165045045045044,0.7214451215487373,0.9115638874602715,0.580971000325839,0.35217790834448814,0.8097640923071899
"(148, 49, 148, 49)",0.838054054054054,0.7226233325773682,0.9534847755307397,0.6214864158829677,0.3595412395970573,0.8834315921688781
"(148, 49, 148, 99)",0.8353513513513512,0.7308742513073647,0.9398284513953377,0.5998249299719888,0.33448947748730506,0.8651603824566725
"(148, 49, 148, 148)",0.8326486486486487,0.7305954772369824,0.9347018200603151,0.6042680865449628,0.3447841281417567,0.8637520449481688
"(148, 49, 148, 198)",0.8326846846846848,0.7362979119826202,0.9290714573867495,0.601532258064516,0.3483444786308979,0.8547200374981342
"(148, 49, 198)",0.8326486486486487,0.7252368050678913,0.9400604922294061,0.5940363631548281,0.32065426007109554,0.8674184662385607
"(148, 49, 198, 24)",0.8353513513513514,0.7218623230732051,0.9488403796294977,0.6048019685172077,0.2953358463093253,0.9142680907250901
"(148, 49, 198, 49)",0.8246126126126126,0.7290585836393916,0.9201666415858337,0.5915101201771031,0.35008180456859583,0.8329384357856104
"(148, 49, 198, 99)",0.8353873873873873,0.7244108197414199,0.9463639550333547,0.6191318591318591,0.350183611898256,0.8880801063654622
"(148, 49, 198, 148)",0.8434954954954955,0.7472174737522663,0.9397735172387247,0.6433333333333333,0.41184902620983854,0.8748176404568281
"(148, 49, 198, 198)",0.8353873873873873,0.7501538610705183,0.9206209137042562,0.6197849462365591,0.3965159714394576,0.8430539210336606
"(148, 99)",0.8326486486486486,0.7252368050678912,0.940060492229406,0.5998563218390804,0.328767427200428,0.8709452164777329
"(148, 99, 24)",0.8488648648648649,0.7605117896805706,0.9372179400491591,0.6356592292089249,0.38799399459599926,0.8833244638218506
"(148, 99, 24, 24)",0.8407927927927927,0.7201684543764044,0.961417131209181,0.6248484848484848,0.3239983942611162,0.9256985754358533
"(148, 99, 24, 49)",0.8300540540540542,0.73232249358328,0.9277856145248283,0.5984591944886062,0.3318134114435933,0.865104977533619
"(148, 99, 24, 99)",0.8408288288288288,0.7419949959491998,0.9396626617084578,0.6220396170163971,0.3538058108972123,0.8902734231355819
"(148, 99, 24, 148)",0.8381261261261261,0.7329361292488935,0.9433161230033588,0.621580714228591,0.34634804940536573,0.8968133790518162
"(148, 99, 24, 198)",0.8326846846846847,0.7214320020020889,0.9439373673672805,0.6088767727712961,0.3312441551734188,0.8865093903691734
"(148, 99, 49)",0.8353873873873873,0.7295887852215653,0.9411859895532092,0.6147853148715218,0.3322349826039408,0.8973356471391027
"(148, 99, 49, 24)",0.8272792792792792,0.7200893909145238,0.9344691676440346,0.5925946292130941,0.32840464645185313,0.8567846119743352
"(148, 99, 49, 49)",0.8272792792792792,0.7282540771926815,0.926304481365877,0.5915394088669951,0.3293512108542508,0.8537276068797394
"(148, 99, 49, 99)",0.8300180180180179,0.72937603613039,0.9306599999056457,0.6019563279857396,0.3698798937968646,0.8340327621746146
"(148, 99, 49, 148)",0.8300540540540542,0.7532199386704652,0.9068881694376432,0.5787109690335497,0.3545346491337985,0.8028872889333009
"(148, 99, 49, 198)",0.838054054054054,0.727592309027144,0.948515799080964,0.6099660397074189,0.32073087691772095,0.8992012024971169
"(148, 99, 99)",0.8381261261261261,0.7227578283337582,0.953494423918494,0.615377856910115,0.3072716770724868,0.9234840367477433
"(148, 99, 99, 24)",0.8381261261261261,0.7472481883335195,0.9290040639187328,0.6175925925925926,0.3772169620503652,0.85796822313482
"(148, 99, 99, 49)",0.8461981981981982,0.7376176215302551,0.9547787748661413,0.6434732194020292,0.39538479577563834,0.89156164302842
"(148, 99, 99, 99)",0.8380900900900901,0.7411768343095808,0.9350033458705993,0.6133168462580227,0.37912253745007485,0.8475111550659706
"(148, 99, 99, 148)",0.8192432432432433,0.7228182297363591,0.9156682567501274,0.5660848936711005,0.32143446287125316,0.8107353244709479
"(148, 99, 99, 198)",0.838054054054054,0.7470968833496141,0.9290112247584938,0.6184946236559139,0.3872598321638189,0.8497294151480089
"(148, 99, 148)",0.83809009009009,0.7214651230188346,0.9547150571613453,0.6146874146874147,0.31219439101677926,0.9171804383580502
"(148, 99, 148, 24)",0.8273153153153153,0.7283301717958047,0.9263004588348259,0.5821031746031746,0.31878841764001475,0.8454179315663345
"(148, 99, 148, 49)",0.8245765765765766,0.7090475327857442,0.940105620367409,0.5864253393665158,0.3095802093609387,0.8632704693720927
"(148, 99, 148, 99)",0.838126126126126,0.7503903158527956,0.9258619363994565,0.6194607363962202,0.3949139375802284,0.8440075352122121
"(148, 99, 148, 148)",0.8273153153153153,0.7214799404618393,0.9331506901687914,0.5832442067736185,0.3162042699383245,0.8502841436089126
"(148, 99, 148, 198)",0.8246486486486487,0.716753014331277,0.9325442829660204,0.5846965682259799,0.2938990968409561,0.8754940396110038
"(148, 99, 198)",0.8273873873873873,0.7344497152008514,0.9203250595739231,0.5977022730081684,0.3820365263677553,0.8133680196485814
"(148, 99, 198, 24)",0.8219459459459459,0.7243983197678939,0.919493572123998,0.5647111397111397,0.27939174325810034,0.8500305361641791
"(148, 99, 198, 49)",0.8408288288288288,0.7590891379221244,0.9225685197355332,0.6227552218514398,0.4026392473349277,0.842871196367952
"(148, 99, 198, 99)",0.8300180180180181,0.7381206459178736,0.9219153901181626,0.5925179211469533,0.3564207518075584,0.8286150904863483
"(148, 99, 198, 148)",0.8326846846846847,0.7438739757632837,0.9214953936060857,0.591867820900079,0.3501446170733376,0.8335910247268203
"(148, 99, 198, 198)",0.8300180180180179,0.72937603613039,0.9306599999056457,0.5902117327117327,0.32894371733405803,0.8514797480894073
"(148, 148)",0.829945945945946,0.737994629986645,0.9218972619052469,0.5827956989247312,0.32640052324078495,0.8391908746086774
"(148, 148, 24)",0.8407567567567567,0.7273072970632526,0.9542062164502607,0.6091289704610061,0.3091929517863397,0.9090649891356726
"(148, 148, 24, 24)",0.8245405405405405,0.71525361261796,0.9338274684631209,0.5703448275862069,0.27942425878826854,0.8612653963841452
"(148, 148, 24, 49)",0.8272792792792792,0.7282540771926814,0.9263044813658771,0.5897622733968675,0.32048936777273807,0.8590351790209969
"(148, 148, 24, 99)",0.8218378378378377,0.7058057914042695,0.9378698842714059,0.5783584694875017,0.28320985928611225,0.8735070796888911
"(148, 148, 24, 148)",0.8353513513513512,0.7308742513073647,0.9398284513953377,0.6141666666666665,0.353058013250337,0.8752753200829961
"(148, 148, 24, 198)",0.8461621621621621,0.7470098876792479,0.9453144366450763,0.6341554107738758,0.35341319321160214,0.9148976283361495
"(148, 148, 49)",0.8461621621621621,0.724169465277444,0.9681548590468803,0.6324320794148381,0.32245011700050924,0.9424140418291671
"(148, 148, 49, 24)",0.838054054054054,0.7327955970629316,0.9433125110451763,0.6088618907973746,0.3138403117171173,0.9038834698776319
"(148, 148, 49, 49)",0.8407927927927927,0.7273619790822575,0.9542236065033279,0.6233669519959844,0.3276856050900523,0.9190482989019164
"(148, 148, 49, 99)",0.8353873873873873,0.7322752297767409,0.9384995449980337,0.6036535739761545,0.31033476060237447,0.8969723873499345
"(148, 148, 49, 148)",0.8353513513513514,0.7067911080224287,0.9639115946802741,0.6050757575757577,0.2726859983631959,0.9374655167883195
"(148, 148, 49, 198)",0.8326846846846847,0.7320256030695712,0.9333437662997982,0.58330911556718,0.29088963841118504,0.875728592723175
"(148, 148, 99)",0.8353513513513512,0.7269202432998342,0.9437824594028682,0.5962257446545545,0.30890738751406693,0.8835441017950421
"(148, 148, 99, 24)",0.8245405405405405,0.717852183904794,0.931228897176287,0.5747222222222222,0.28810234145785035,0.8613421029865942
"(148, 148, 99, 49)",0.8353513513513514,0.7256339016004604,0.9450688011022425,0.6061805756785473,0.3202184737770343,0.8921426775800604
"(148, 148, 99, 99)",0.8326486486486486,0.721387042956947,0.9439102543403503,0.5843653442096156,0.2741979967812593,0.8945326916379719
"(148, 148, 99, 148)",0.8245765765765766,0.7115025619396803,0.9376505912134728,0.5842462308993749,0.28439774139778295,0.8840947204009668
"(148, 148, 99, 198)",0.8272792792792792,0.7125040481228755,0.942054510435683,0.5890169166031234,0.29219153608707904,0.8858422971191677
"(148, 148, 148)",0.8353513513513514,0.7256339016004604,0.9450688011022425,0.601388888888889,0.31053119596868406,0.8922465818090939
"(148, 148, 148, 24)",0.8407567567567569,0.7298083330111762,0.9517051805023375,0.6105524657026326,0.3201544314873555,0.9009504999179097
"(148, 148, 148, 49)",0.8326486486486487,0.7226553246942552,0.9426419726030423,0.5879357298474945,0.2815597083634211,0.8943117513315679
"(148, 148, 148, 99)",0.8246126126126125,0.7433411528374899,0.9058840723877352,0.5844218042493905,0.369084767330179,0.7997588411686021
"(148, 148, 148, 148)",0.829945945945946,0.7186641652337349,0.941227726658157,0.595063025210084,0.30043066030455123,0.8896953901156168
"(148, 148, 148, 198)",0.8326486486486486,0.715250979021465,0.9500463182758323,0.6092433462413178,0.3187073605863027,0.899779331896333
"(148, 148, 198)",0.8353873873873873,0.7364415623746855,0.934333212400089,0.6026796702658771,0.34000005166030367,0.8653592888714505
"(148, 148, 198, 24)",0.8353873873873875,0.7244108197414201,0.9463639550333549,0.598895878637258,0.29541920758118384,0.9023725496933321
"(148, 148, 198, 49)",0.8407567567567567,0.7349876762776734,0.9465258372358399,0.6201627873315368,0.3616696874271535,0.8786558872359203
"(148, 148, 198, 99)",0.8192072072072072,0.7143520930225954,0.924062321391819,0.5683931095949352,0.3081170535339078,0.8286691656559626
"(148, 148, 198, 148)",0.8353873873873873,0.7269688862293242,0.9438058885454503,0.6113807429130009,0.34850840864163823,0.8742530771843636
"(148, 148, 198, 198)",0.8326486486486487,0.7176661036221348,0.9476311936751627,0.6097031163562604,0.32859443421398654,0.8908117984985342
"(148, 198)",0.838054054054054,0.7314709580457681,0.9446371500623398,0.6220098039215686,0.35314801688115405,0.8908715909619831
"(148, 198, 24)",0.8407567567567569,0.736322639731566,0.9451908737819478,0.6220114942528735,0.3613757469885835,0.8826472415171636
"(148, 198, 24, 24)",0.838054054054054,0.7314709580457681,0.9446371500623398,0.6220098039215686,0.35314801688115405,0.8908715909619831
"(148, 198, 24, 49)",0.8326486486486487,0.7252368050678913,0.9400604922294061,0.6107258064516129,0.34521378086463794,0.8762378320385878
"(148, 198, 24, 99)",0.838054054054054,0.7440623838078259,0.9320457243002821,0.6039367816091954,0.3352541227102181,0.8726194405081726
"(148, 198, 24, 148)",0.838054054054054,0.727592309027144,0.948515799080964,0.5918433587176635,0.27512397132568484,0.9085627461096422
"(148, 198, 24, 198)",0.8434594594594594,0.7273403827416608,0.9595785361772581,0.6296700037078236,0.31830528940123076,0.9410347180144163
"(148, 198, 49)",0.8272432432432433,0.7213680928428043,0.9331183936436822,0.6014326765188834,0.3298084977132687,0.8730568553244982
"(148, 198, 49, 24)",0.8353873873873873,0.7485233119881295,0.922251462786645,0.6122919359849283,0.3757010462413453,0.8488828257285113
"(148, 198, 49, 49)",0.8516036036036037,0.7505698008233224,0.9526374063838849,0.639403541472507,0.343307759462776,0.935499323482238
"(148, 198, 49, 99)",0.829981981981982,0.7427353972187678,0.9172285667451963,0.5944962370601969,0.35652208869015267,0.8324703854302412
"(148, 198, 49, 148)",0.8272792792792792,0.7296812410729095,0.9248773174856489,0.5963288288288288,0.34211238025831453,0.8505452773993429
"(148, 198, 49, 198)",0.8380180180180179,0.7354794663490863,0.9405565696869495,0.6157253936057181,0.33958252369864045,0.8918682635127957
"(148, 198, 99)",0.8407927927927927,0.749268303643267,0.9323172819423184,0.6256641171963753,0.38705292994122253,0.864275304451528
"(148, 198, 99, 24)",0.829981981981982,0.7078839893555978,0.9520799746083662,0.5965055965055965,0.2732231921713057,0.9197880008398873
"(148, 198, 99, 49)",0.8353513513513514,0.7282220294701772,0.9424806732325256,0.5868191865605659,0.2797375581614879,0.8939008149596439
"(148, 198, 99, 99)",0.838054054054054,0.7354961894359132,0.9406119186721947,0.6156772386373904,0.34651273675256616,0.8848417405222146
"(148, 198, 99, 148)",0.8407567567567567,0.7349876762776734,0.9465258372358399,0.6221124000211875,0.3338229990904791,0.9104018009518959
"(148, 198, 99, 198)",0.8407567567567569,0.7461936048797465,0.9353199086337672,0.6149531225170823,0.36252136699317467,0.8673848780409901
"(148, 198, 148)",0.8434594594594594,0.7471555852933542,0.9397633336255646,0.6248340748980348,0.3717490759805861,0.8779190738154834
"(148, 198, 148, 24)",0.8326846846846847,0.7377647375431068,0.9276046318262626,0.5825773353999161,0.3006707392307712,0.8644839315690609
"(148, 198, 148, 49)",0.8326126126126125,0.717653802431276,0.9475714227939491,0.5928174603174603,0.2928756108092269,0.8927593098256936
"(148, 198, 148, 99)",0.829945945945946,0.7174104035380463,0.9424814883538456,0.6017595307917889,0.3282064893782877,0.8753125722052901
"(148, 198, 148, 148)",0.838054054054054,0.7368735124046175,0.9392345957034904,0.6322875816993464,0.3840612401811246,0.8805139232175683
"(148, 198, 148, 198)",0.838054054054054,0.725080498354018,0.95102760975409,0.611319312671305,0.29704096845900513,0.9255976568836048
"(148, 198, 198)",0.8272792792792792,0.7340937852254653,0.9204647733330932,0.5825806451612903,0.33531681079054954,0.829844479532031
"(148, 198, 198, 24)",0.8407207207207208,0.7224412992763593,0.9590001421650823,0.6170114942528736,0.29871973137605473,0.9353032571296924
"(148, 198, 198, 49)",0.8623783783783784,0.7695039601176141,0.9552527966391426,0.6748766603415559,0.42182128137382247,0.9279320393092894
"(148, 198, 198, 99)",0.8326486486486487,0.7239384019927947,0.9413588953045028,0.6086764705882353,0.33069588137102823,0.8866570598054423
"(148, 198, 198, 148)",0.8407567567567569,0.7236558572536933,0.9578576562598204,0.6365079365079365,0.3326111379108949,0.940404735104978
"(148, 198, 198, 198)",0.8434234234234234,0.7361066937816683,0.9507401530651785,0.6191973886328725,0.3345005041947265,0.9038942730710187
198,0.8434594594594594,0.7374465768209907,0.9494723420979282,0.6154706126897451,0.3168159827246911,0.9141252426547992
"(198, 24)",0.829945945945946,0.7238272370759145,0.9360646548159774,0.5930555555555556,0.3075983956813341,0.8785127154297769
"(198, 24, 24)",0.838054054054054,0.7155471849405818,0.9605609231675262,0.622844827586207,0.32316183128969334,0.9225278238827206
"(198, 24, 24, 24)",0.819135135135135,0.6969585569089617,0.9413117133613084,0.5625435669262143,0.24178035868537584,0.8833067751670528
"(198, 24, 24, 49)",0.8326486486486487,0.6874654330745295,0.977831864222768,0.6103030303030303,0.2663592964631037,0.9542467641429571
"(198, 24, 24, 99)",0.8326486486486487,0.7226553246942552,0.9426419726030423,0.6177200504026061,0.3658255600779696,0.8696145407272426
"(198, 24, 24, 148)",0.8299819819819818,0.7225549985714895,0.9374089653924741,0.5851538746755653,0.2956079570078304,0.8746997923433003
"(198, 24, 24, 198)",0.8164684684684683,0.7025833715554478,0.9303535653814888,0.569274193548387,0.28379707454676706,0.854751312550007
"(198, 24, 49)",0.8326126126126127,0.7071492700884141,0.9580759551368112,0.6072471665213601,0.2908619143718549,0.9236324186708653
"(198, 24, 49, 24)",0.8353873873873873,0.7485233119881295,0.922251462786645,0.6268190249072603,0.39263649553276725,0.8610015542817533
"(198, 24, 49, 49)",0.8407567567567567,0.7248602206658662,0.9566532928476471,0.6221505376344085,0.33180216493699194,0.9124989103318251
"(198, 24, 49, 99)",0.8407207207207206,0.7166518307038813,0.9647896107375599,0.6188016715269218,0.3046533864810722,0.9329499565727714
"(198, 24, 49, 148)",0.8272792792792792,0.708893492773109,0.9456650657854495,0.5940517241379311,0.3000845480075122,0.8880189002683498
"(198, 24, 49, 198)",0.8434594594594594,0.7428797550500726,0.9440391638688462,0.6271378973269963,0.34666923601143684,0.9076065586425558
"(198, 24, 99)",0.838054054054054,0.727592309027144,0.948515799080964,0.6166327063740856,0.33608445146970395,0.8971809612784674
"(198, 24, 99, 24)",0.8407567567567569,0.7310802362746163,0.9504332772388975,0.6203448275862069,0.3363365382983787,0.9043531168740351
"(198, 24, 99, 49)",0.8326486486486487,0.7060503803888909,0.9592469169084066,0.5976250845165653,0.2450330988000789,0.9502170702330517
"(198, 24, 99, 99)",0.8380540540540542,0.732795597062932,0.9433125110451764,0.6064738598442714,0.32737577401086004,0.8855719456776827
"(198, 24, 99, 148)",0.8326846846846847,0.7152954716501303,0.9500738977192391,0.5965688558741297,0.2593240171347055,0.9338136946135538
"(198, 24, 99, 198)",0.8434234234234234,0.7285297248131047,0.958317122033742,0.6246274961597542,0.324510445567889,0.9247445467516194
"(198, 24, 148)",0.8326846846846847,0.7141062679157316,0.9512631014536378,0.6102865388215124,0.29406349326626813,0.9265095843767567
"(198, 24, 148, 24)",0.8461621621621622,0.7456047799284611,0.9467195443958634,0.6151766513056836,0.3233630817520208,0.9069902208593463
"(198, 24, 148, 49)",0.8245765765765766,0.7140120903570587,0.9351410627960944,0.5914002089864159,0.32361946785979545,0.8591809501130363
"(198, 24, 148, 99)",0.8353513513513514,0.7158405674349384,0.9548621352677644,0.6198924731182796,0.32942506071753824,0.9103598855190209
"(198, 24, 148, 148)",0.8299819819819818,0.716211930134073,0.9437520338298906,0.5988579903596588,0.28479790289560103,0.9129180778237166
"(198, 24, 148, 198)",0.8326846846846847,0.7487472004512195,0.91662216891815,0.6038095238095238,0.36546023763013913,0.8421588099889085
"(198, 24, 198)",0.838126126126126,0.7536492344266869,0.9226030178255652,0.6190427635644543,0.39352948461770226,0.8445560425112064
"(198, 24, 198, 24)",0.838054054054054,0.7425812953098173,0.9335268127982906,0.6058542413381123,0.3497831135083822,0.8619253691678423
"(198, 24, 198, 49)",0.838054054054054,0.7132776133566833,0.9628304947514247,0.6101250845165652,0.258914755405185,0.9613354136279455
"(198, 24, 198, 99)",0.8353513513513514,0.6983380495983169,0.9723646531043859,0.6056989247311828,0.24673469087413585,0.9646631585882297
"(198, 24, 198, 148)",0.8272432432432432,0.7065083662978056,0.9479781201886808,0.5784872080088987,0.2556127981394513,0.9013616178783461
"(198, 24, 198, 198)",0.8300180180180181,0.6969564707724785,0.9630795652635578,0.6087034134447927,0.2974035695517787,0.9200032573378067
"(198, 49)",0.8326846846846847,0.7306412414942591,0.9347281278751103,0.6131256510059756,0.3449530127449796,0.8812982892669716
"(198, 49, 24)",0.8407567567567569,0.7376748902026837,0.94383862331083,0.6280507753713277,0.34820285245794325,0.9078986982847121
"(198, 49, 24, 24)",0.829945945945946,0.7186641652337348,0.9412277266581571,0.6015591397849462,0.3244099091924065,0.8787083703774861
"(198, 49, 24, 49)",0.8246126126126126,0.7206210073150101,0.9286042179102152,0.5856533575317604,0.30351320645820246,0.8677935086053183
"(198, 49, 24, 99)",0.838054054054054,0.7354961894359132,0.9406119186721947,0.601010101010101,0.30111416123021745,0.9009060407899845
"(198, 49, 24, 148)",0.8515675675675676,0.7671382866906483,0.9359968484444868,0.6448019685172076,0.4051894867598341,0.8844144502745811
"(198, 49, 24, 198)",0.8407567567567569,0.7418424986713164,0.9396710148421974,0.6231657179000634,0.3521238735142651,0.8942075622858616
"(198, 49, 49)",0.8326846846846847,0.7470919580894725,0.9182774112798969,0.6090416916056516,0.378721329669379,0.8393620535419242
"(198, 49, 49, 24)",0.8219099099099099,0.7333337484553669,0.9104860713644528,0.5948326645058394,0.363139290541759,0.8265260384699198
"(198, 49, 49, 49)",0.8380900900900901,0.7238965886495425,0.9522835915306376,0.6178051324658667,0.3293068003476713,0.906303464584062
"(198, 49, 49, 99)",0.8354234234234234,0.7438972990914019,0.9269495477554448,0.6093337094379188,0.34149358709356714,0.8771738317822704
"(198, 49, 49, 148)",0.8380900900900901,0.7369267572779639,0.9392534229022163,0.6140905674609789,0.3336639577210981,0.8945171772008598
"(198, 49, 49, 198)",0.829945945945946,0.7022266250492464,0.9576652668426455,0.6079158760278305,0.3025479665510548,0.9132837855046061
"(198, 49, 99)",0.8191711711711711,0.710349652929752,0.9279926894125902,0.5867955932472062,0.3195256574409689,0.8540655290534436
"(198, 49, 99, 24)",0.838054054054054,0.7425812953098173,0.9335268127982906,0.6327468230694038,0.39170776478876507,0.8737858813500425
"(198, 49, 99, 49)",0.8353873873873875,0.7364415623746858,0.9343332124000892,0.6225052994170641,0.36756132147507203,0.8774492773590562
"(198, 49, 99, 99)",0.8434594594594594,0.7348318457581688,0.95208707316075,0.6355555555555555,0.34815488973160624,0.9229562213795048
"(198, 49, 99, 148)",0.8272432432432432,0.7161936965600004,0.9382927899264859,0.585406952749752,0.26739527421428905,0.9034186312852148
"(198, 49, 99, 198)",0.8407567567567569,0.7492091597386183,0.9323043537748954,0.6237497001025105,0.3697201409725978,0.8777792592324232
"(198, 49, 148)",0.8407567567567569,0.7336693533334301,0.9478441601800837,0.6228336495888678,0.3344775385865696,0.911189760591166
"(198, 49, 148, 24)",0.838054054054054,0.7470968833496141,0.9290112247584938,0.6199385560675884,0.3683238888924463,0.8715532232427305
"(198, 49, 148, 49)",0.8326846846846847,0.7423079420697766,0.9230614272995928,0.5962213019471084,0.33792011255805887,0.854522491336158
"(198, 49, 148, 99)",0.8273513513513514,0.7270353651181634,0.9276673375845395,0.610013136768355,0.3468870887327341,0.8731391848039759
"(198, 49, 148, 148)",0.8353513513513514,0.7335955787363193,0.9371071239663835,0.61733238456673,0.3514319850913688,0.8832327840420913
"(198, 49, 148, 198)",0.838054054054054,0.7425812953098173,0.9335268127982906,0.6236111111111111,0.3603228214801628,0.8868994007420594
"(198, 49, 198)",0.829981981981982,0.7292968846145934,0.9306670793493707,0.6100052994170642,0.35085700047435103,0.8691535983597773
"(198, 49, 198, 24)",0.8272792792792792,0.7162319338480294,0.9383266247105291,0.5951167076167077,0.3055287345332688,0.8847046807001465
"(198, 49, 198, 49)",0.8380900900900901,0.7383233305000468,0.9378568496801333,0.6187813620071684,0.3428487195406951,0.8947140044736417
"(198, 49, 198, 99)",0.829981981981982,0.7149852938382125,0.9449786701257515,0.6090549515359762,0.31618845730671713,0.9019214457652354
"(198, 49, 198, 148)",0.829981981981982,0.7292968846145934,0.9306670793493707,0.6100052994170642,0.35085700047435103,0.8691535983597773
"(198, 49, 198, 198)",0.8272432432432432,0.7227017018075248,0.9317847846789615,0.6026392961876834,0.3383918435224477,0.866886748852919
"(198, 99)",0.829945945945946,0.7137302453512381,0.9461616465406538,0.6051916221033868,0.3173748111669667,0.8930084330398069
"(198, 99, 24)",0.8407927927927927,0.7311355598377542,0.9504500257478312,0.6300648342027653,0.36135285706832515,0.8987768113372054
"(198, 99, 24, 24)",0.8218378378378379,0.7082499484022002,0.9354257272734756,0.5780041195363775,0.2835678799516147,0.8724403591211404
"(198, 99, 24, 49)",0.8326486486486487,0.7226553246942552,0.9426419726030423,0.6109650701214858,0.34456784842078925,0.8773622918221824
"(198, 99, 24, 99)",0.8191711711711711,0.6993060590183712,0.939036283323971,0.5839812659792376,0.2781772708444293,0.889785261114046
"(198, 99, 24, 148)",0.8219459459459462,0.7318766868162336,0.9120152050756587,0.5874436696044038,0.33742297358698337,0.8374643656218241
"(198, 99, 24, 198)",0.8219099099099099,0.7187020020558282,0.9251178177639915,0.5834616124951878,0.3186516903250953,0.8482715346652803
"(198, 99, 49)",0.838054054054054,0.7354961894359132,0.9406119186721947,0.6211729362591432,0.35307084672627315,0.8892750257920132
"(198, 99, 49, 24)",0.8326486486486487,0.693384566541725,0.9719127307555725,0.6107183908045977,0.260490120046423,0.9609466615627723
"(198, 99, 49, 49)",0.8246126126126125,0.7399587447322938,0.9092664804929312,0.5906023749585309,0.3472564499850469,0.8339482999320148
"(198, 99, 49, 99)",0.8245765765765766,0.7140120903570587,0.9351410627960944,0.5943534011845208,0.3119513572153204,0.8767554451537213
"(198, 99, 49, 148)",0.8353513513513514,0.7170204006843512,0.9536823020183516,0.6181695992179863,0.31950165920407797,0.9168375392318946
